9.47461	99.88664
9.47479	99.88666
9.474971	99.88667
9.475151	99.88669
9.475331	99.8867
9.475511	99.88672
9.475691	99.88674
9.475871	99.88675
9.476052	99.88677
9.476232	99.88678
9.476412	99.8868
9.476592	99.88682
9.476772	99.88683
9.476952	99.88685
9.477133	99.88687
9.477313	99.88688
9.477493	99.8869
9.477673	99.88691
9.477853	99.88693
9.478033	99.88695
9.478214	99.88696
9.478394	99.88698
9.478574	99.88699
9.478754	99.88701
9.478934	99.88703
9.479114	99.88704
9.479295	99.88706
9.479475	99.88708
9.479655	99.88709
9.479835	99.88711
9.480015	99.88712
9.480195	99.88714
9.480375	99.88716
9.480556	99.88717
9.480736	99.88719
9.480916	99.88721
9.481096	99.88722
9.481276	99.88724
9.481456	99.88725
9.481637	99.88727
9.481817	99.88729
9.481997	99.8873
9.482177	99.88732
9.482357	99.88733
9.482537	99.88735
9.482718	99.88737
9.482898	99.88738
9.483078	99.8874
9.483258	99.88742
9.483438	99.88743
9.483618	99.88745
9.483799	99.88746
9.483979	99.88748
9.484159	99.8875
9.484339	99.88751
9.484519	99.88753
9.484699	99.88754
9.48488	99.88756
9.48506	99.88758
9.48524	99.88759
9.48542	99.88761
9.4856	99.88763
9.48578	99.88764
9.48596	99.88766
9.486141	99.88767
9.486321	99.88769
9.486501	99.88771
9.486681	99.88772
9.486861	99.88774
9.487041	99.88775
9.487222	99.88777
9.487402	99.88779
9.487582	99.8878
9.487762	99.88782
9.487942	99.88784
9.488122	99.88785
9.488303	99.88787
9.488483	99.88788
9.488663	99.8879
9.488843	99.88792
9.489023	99.88793
9.489203	99.88795
9.489384	99.88797
9.489564	99.88798
9.489744	99.888
9.489924	99.88801
9.490104	99.88803
9.490284	99.88805
9.490465	99.88806
